vessel_id,vessel_type_new,timestamp,timestamp_epoch,latitude,longitude,speed_knots,in_anchorage,in_port_boundary,safety_score,dwt,fuel_category,main_engine_fuel_type,aux_engine_fuel_type,boil_engine_fuel_type,engine_type,mep,vref,sfc_me,sfc_ae,sfc_ab,ael,abl,movement_mode,activity_hours,max_speed,load_factor,sfc_adjusted_me,sfc_adjusted_ae,sfc_adjusted_ab,me_fual_consumption(tonnes),ae_fual_consumption(tonnes),ab_fual_consumption(tonnes)
10506820,Chemical/Products Tanker,2025-03-14 10:05:33+00:00,1741946733,-5.398333333,112.5883333,13.78,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.050277777777778,15.85142,0.66,364.83824120603015,204.5,300.0,4.472279853939335,0.22251395055555562,0.05230383333333335
10506820,Chemical/Products Tanker,2025-03-14 11:14:32+00:00,1741950872,-5.551666667,112.8033333,14.06,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.1497222222222223,15.85142,0.7,364.83824120603015,204.5,300.0,5.19244404671621,0.24358244944444446,0.05725616666666667
10506820,Chemical/Products Tanker,2025-03-14 12:02:31+00:00,1741953751,-5.648333333,112.9666667,14.13,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.7997222222222222,15.85142,0.71,364.83824120603015,204.5,300.0,3.6633496536265264,0.16943074944444442,0.03982616666666666
10506820,Chemical/Products Tanker,2025-03-14 13:08:33+00:00,1741957713,-5.803333333,113.1733333,13.73,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.1005555555555555,15.85142,0.65,364.83824120603015,204.5,300.0,4.615366428574277,0.2331659011111111,0.054807666666666664
10506820,Chemical/Products Tanker,2025-03-14 14:02:32+00:00,1741960952,-5.933333333,113.3316667,13.62,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.8997222222222222,15.85142,0.63,364.83824120603015,204.5,300.0,3.657041227490317,0.19061694944444443,0.04480616666666666
10506820,Chemical/Products Tanker,2025-03-14 15:02:34+00:00,1741964554,-6.071666667,113.5116667,13.99,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.0005555555555556,15.85142,0.69,364.83824120603015,204.5,300.0,4.454214815458369,0.2119797011111111,0.04982766666666667
10506820,Chemical/Products Tanker,2025-03-14 16:14:33+00:00,1741968873,-6.238333333,113.7366667,14.73,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.199722222222222,15.85142,0.8,364.83824120603015,204.5,300.0,6.192293745975163,0.25417554944444437,0.05974616666666665
10506820,Chemical/Products Tanker,2025-03-14 17:02:34+00:00,1741971754,-6.343333333,113.895,14.19,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.8002777777777778,15.85142,0.72,364.83824120603015,204.5,300.0,3.7175268474042613,0.16954845055555556,0.03985383333333334
10506820,Chemical/Products Tanker,2025-03-14 18:02:33+00:00,1741975353,-6.481666667,114.085,14.18,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.9997222222222222,15.85142,0.72,364.83824120603015,204.5,300.0,4.644005249499457,0.21180314944444442,0.049786166666666666
10506820,Chemical/Products Tanker,2025-03-14 19:02:36+00:00,1741978956,-6.62,114.2783333,14.14,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.0008333333333332,15.85142,0.71,364.83824120603015,204.5,300.0,4.5845949294950925,0.21203855166666663,0.04984149999999999
10506820,Chemical/Products Tanker,2025-03-14 20:02:32+00:00,1741982552,-6.768333333,114.4633333,14.05,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.9988888888888888,15.85142,0.7,364.83824120603015,204.5,300.0,4.511241553996493,0.21162659777777776,0.049744666666666666
10506820,Chemical/Products Tanker,2025-03-14 21:02:32+00:00,1741986152,-6.905,114.6516667,14.08,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.0,15.85142,0.7,364.83824120603015,204.5,300.0,4.516259620241206,0.211862,0.0498
10506820,Chemical/Products Tanker,2025-03-14 22:02:37+00:00,1741989757,-7.048333333,114.8433333,14.94,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.0013888888888889,15.85142,0.84,364.83824120603015,204.5,300.0,5.427038643656516,0.21215625277777778,0.049869166666666666
10506820,Chemical/Products Tanker,2025-03-14 23:02:34+00:00,1741993354,-7.208333333,115.04,15.02,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.9991666666666666,15.85142,0.85,364.83824120603015,204.5,300.0,5.479459514248601,0.21168544833333333,0.0497585
10506820,Chemical/Products Tanker,2025-03-15 00:02:36+00:00,1741996956,-7.4,115.1966667,13.52,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.0005555555555556,15.85142,0.62,364.83824120603015,204.5,300.0,4.002337950122012,0.2119797011111111,0.04982766666666667
10506820,Chemical/Products Tanker,2025-03-15 01:01:18+00:00,1742000478,-7.578538333,115.3318917,14.12,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.9783333333333334,15.85142,0.71,364.83824120603015,204.5,300.0,4.481527433161732,0.20727165666666666,0.048721
10506820,Chemical/Products Tanker,2025-03-15 02:02:34+00:00,1742004154,-7.768333333,115.47,15.39,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.021111111111111,15.85142,0.92,364.83824120603015,204.5,300.0,6.060963783684977,0.2163346422222222,0.05085133333333333
10506820,Chemical/Products Tanker,2025-03-15 03:02:33.435000+00:00,1742007753,-7.945,115.62,11.55,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.9998430555555556,15.85142,0.39,364.83824120603015,204.5,300.0,2.515806884528307,0.21182874943611113,0.04979218416666667
10506820,Chemical/Products Tanker,2025-03-15 04:02:32+00:00,1742011352,-8.121666667,115.7683333,13.72,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.9996013888888888,15.85142,0.65,364.83824120603015,204.5,300.0,4.191998004049064,0.21177754945277777,0.04978014916666666
10506820,Chemical/Products Tanker,2025-03-15 05:02:32+00:00,1742014952,-8.32,115.8333333,13.47,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.0,15.85142,0.61,364.83824120603015,204.5,300.0,3.9355976690673367,0.211862,0.0498
10506820,Chemical/Products Tanker,2025-03-15 06:02:33+00:00,1742018553,-8.535,115.7583333,12.87,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.0002777777777778,15.85142,0.54,364.83824120603015,204.5,300.0,3.4849394769618396,0.21192085055555557,0.049813833333333335
10506820,Chemical/Products Tanker,2025-03-15 07:02:33+00:00,1742022153,-8.731666667,115.695,11.35,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.0,15.85142,0.37,364.83824120603015,204.5,300.0,2.3871657992703517,0.211862,0.0498
10506820,Chemical/Products Tanker,2025-03-15 08:05:35+00:00,1742025935,-8.921666667,115.635,12.68,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.0505555555555557,15.85142,0.51,364.83824120603015,204.5,300.0,3.4567666193308115,0.22257280111111113,0.05231766666666667
10506820,Chemical/Products Tanker,2025-03-15 09:02:33+00:00,1742029353,-9.111666667,115.6866667,12.19,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.9494444444444444,15.85142,0.45,364.83824120603015,204.5,300.0,2.7565313182115077,0.20115119888888888,0.047282333333333336
10506820,Chemical/Products Tanker,2025-03-15 10:02:33+00:00,1742032953,-9.311666667,115.7283333,12.59,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.0,15.85142,0.5,364.83824120603015,204.5,300.0,3.2258997287437183,0.211862,0.0498
10506820,Chemical/Products Tanker,2025-03-15 11:02:33+00:00,1742036553,-9.515,115.7833333,12.81,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.0,15.85142,0.53,364.83824120603015,204.5,300.0,3.419453712468342,0.211862,0.0498
10506820,Chemical/Products Tanker,2025-03-15 12:03:01+00:00,1742040181,-9.725665,115.8302533,12.74,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.007777777777778,15.85142,0.52,364.83824120603015,204.5,300.0,3.381029662365973,0.21350981555555562,0.05018733333333335
10506820,Chemical/Products Tanker,2025-03-15 13:01:19+00:00,1742043679,-9.924768333,115.8859283,13.14,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.9716666666666668,15.85142,0.57,364.83824120603015,204.5,300.0,3.5733291295294176,0.20585924333333336,0.04838900000000001
10506820,Chemical/Products Tanker,2025-03-15 14:02:17+00:00,1742047337,-10.14072667,115.94241,11.15,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.0161111111111112,15.85142,0.35,364.83824120603015,204.5,300.0,2.2945107903947686,0.21527533222222223,0.05060233333333333
10506820,Chemical/Products Tanker,2025-03-15 15:02:34.153000+00:00,1742050954,-10.34833333,115.995,10.48,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.0047647222222222,15.85142,0.29,364.83824120603015,204.5,300.0,1.8799367420233961,0.21287146357944445,0.05003728316666667
10506820,Chemical/Products Tanker,2025-03-15 16:02:36+00:00,1742054556,-10.56,116.0533333,13.72,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.0005130555555557,15.85142,0.65,364.83824120603015,204.5,300.0,4.195821232877582,0.21197069697611115,0.04982555016666668
10506820,Chemical/Products Tanker,2025-03-15 17:02:35+00:00,1742058155,-10.78,116.1133333,13.49,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.9997222222222222,15.85142,0.62,364.83824120603015,204.5,300.0,3.99900452040231,0.21180314944444442,0.049786166666666666
10506820,Chemical/Products Tanker,2025-03-15 18:02:36+00:00,1742061756,-10.99833333,116.17,13.08,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.0002777777777778,15.85142,0.56,364.83824120603015,204.5,300.0,3.6140113094419073,0.21192085055555557,0.049813833333333335
10506820,Chemical/Products Tanker,2025-03-15 19:05:36+00:00,1742065536,-11.21666667,116.2233333,12.64,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.05,15.85142,0.51,364.83824120603015,204.5,300.0,3.454938609484523,0.22245510000000002,0.05229
10506820,Chemical/Products Tanker,2025-03-15 20:02:34+00:00,1742068954,-11.41166667,116.2683333,12.58,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.9494444444444444,15.85142,0.5,364.83824120603015,204.5,300.0,3.0628125757905638,0.20115119888888888,0.047282333333333336
10506820,Chemical/Products Tanker,2025-03-15 21:02:33+00:00,1742072553,-11.615,116.31,12.33,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.9997222222222222,15.85142,0.47,364.83824120603015,204.5,300.0,3.0315034267565903,0.21180314944444442,0.049786166666666666
10506820,Chemical/Products Tanker,2025-03-15 22:02:37+00:00,1742076157,-11.81666667,116.3633333,12.53,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.001111111111111,15.85142,0.49,364.83824120603015,204.5,300.0,3.164894380540143,0.2120974022222222,0.04985533333333333
10506820,Chemical/Products Tanker,2025-03-15 23:02:32+00:00,1742079752,-12.02,116.4166667,12.35,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.9986111111111112,15.85142,0.47,364.83824120603015,204.5,300.0,3.0281341537065694,0.21156774722222224,0.049730833333333335
10506820,Chemical/Products Tanker,2025-03-16 00:01:19+00:00,1742083279,-12.21508167,116.4663183,12.06,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.9797222222222224,15.85142,0.44,364.83824120603015,204.5,300.0,2.781227372801557,0.2075659094444445,0.04879016666666667
10506820,Chemical/Products Tanker,2025-03-16 01:02:35+00:00,1742086955,-12.41166667,116.52,13.87,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.021111111111111,15.85142,0.67,364.83824120603015,204.5,300.0,4.4139627555097105,0.2163346422222222,0.05085133333333333
10506820,Chemical/Products Tanker,2025-03-16 02:02:33+00:00,1742090553,-12.61166667,116.5683333,12.58,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.9994444444444444,15.85142,0.5,364.83824120603015,204.5,300.0,3.2241075622277493,0.21174429888888888,0.04977233333333333
10506820,Chemical/Products Tanker,2025-03-16 03:02:32.963000+00:00,1742094152,-12.81333333,116.6166667,10.47,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.9999897222222224,15.85142,0.29,364.83824120603015,204.5,300.0,1.8710026127246406,0.21185982252944446,0.049799488166666676
10506820,Chemical/Products Tanker,2025-03-16 04:02:33+00:00,1742097753,-13.02,116.665,12.78,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.0000102777777775,15.85142,0.52,364.83824120603015,204.5,300.0,3.3549701991772336,0.2118641774705555,0.049800511833333325
10506820,Chemical/Products Tanker,2025-03-16 05:00:20+00:00,1742101220,-13.21686167,116.72086,12.91,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.9630555555555556,15.85142,0.54,364.83824120603015,204.5,300.0,3.355258307866342,0.2040348761111111,0.047960166666666665
10506820,Chemical/Products Tanker,2025-03-16 06:02:32+00:00,1742104952,-13.43166667,116.775,12.56,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.0366666666666666,15.85142,0.5,364.83824120603015,204.5,300.0,3.3441827187976547,0.21963027333333332,0.051626
10506820,Chemical/Products Tanker,2025-03-16 07:08:32+00:00,1742108912,-13.65333333,116.8333333,12.21,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.1,15.85142,0.46,364.83824120603015,204.5,300.0,3.264610525488644,0.2330482,0.05478000000000001
10506820,Chemical/Products Tanker,2025-03-16 08:02:21+00:00,1742112141,-13.83242,116.8769467,12.36,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.8969444444444444,15.85142,0.47,364.83824120603015,204.5,300.0,2.7198456696296276,0.1900284438888889,0.04466783333333334
10506820,Chemical/Products Tanker,2025-03-16 09:05:35+00:00,1742115935,-14.04,116.9266667,12.26,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.0538888888888889,15.85142,0.46,364.83824120603015,204.5,300.0,3.127760690329271,0.22327900777777776,0.052483666666666665
10506820,Chemical/Products Tanker,2025-03-16 10:05:09+00:00,1742119509,-14.241075,116.9811967,12.9,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.9927777777777778,15.85142,0.54,364.83824120603015,204.5,300.0,3.458809689159015,0.21033188555555554,0.049440333333333336
10506820,Chemical/Products Tanker,2025-03-16 11:05:32+00:00,1742123132,-14.44769,117.03924,12.61,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.006388888888889,15.85142,0.5,364.83824120603015,204.5,300.0,3.2465096436773595,0.2132155627777778,0.05011816666666667
10506820,Chemical/Products Tanker,2025-03-16 12:02:34+00:00,1742126554,-14.64,117.0866667,12.4,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.9505555555555556,15.85142,0.48,364.83824120603015,204.5,300.0,2.9437410324696014,0.20138660111111112,0.047337666666666674
10506820,Chemical/Products Tanker,2025-03-16 13:00:09+00:00,1742130009,-14.832545,117.136015,10.18,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.9597222222222224,15.85142,0.26,364.83824120603015,204.5,300.0,1.6099031812947127,0.20332866944444447,0.04779416666666667
10506820,Chemical/Products Tanker,2025-03-16 14:02:18+00:00,1742133738,-15.03899333,117.188195,12.53,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.0358333333333334,15.85142,0.49,364.83824120603015,204.5,300.0,3.274664579643228,0.21945372166666668,0.0515845
10506820,Chemical/Products Tanker,2025-03-16 15:01:21+00:00,1742137281,-15.23680667,117.2457767,12.89,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.9841666666666666,15.85142,0.54,364.83824120603015,204.5,300.0,3.4288088216816983,0.20850751833333334,0.0490115
10506820,Chemical/Products Tanker,2025-03-16 16:02:19+00:00,1742140939,-15.44988667,117.3004017,12.21,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.0161111111111112,15.85142,0.46,364.83824120603015,204.5,300.0,3.0156427530902676,0.21527533222222223,0.05060233333333333
10506820,Chemical/Products Tanker,2025-03-16 17:00:49+00:00,1742144449,-15.65452833,117.3392767,12.81,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.975,15.85142,0.53,364.83824120603015,204.5,300.0,3.333967369656633,0.20656544999999998,0.048555
10506820,Chemical/Products Tanker,2025-03-16 18:02:33+00:00,1742148153,-15.86333333,117.395,12.98,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.028888888888889,15.85142,0.55,364.83824120603015,204.5,300.0,3.6510016263315026,0.2179824577777778,0.05123866666666667
10506820,Chemical/Products Tanker,2025-03-16 19:02:34+00:00,1742151754,-16.07333333,117.4483333,12.5,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.0002777777777778,15.85142,0.49,364.83824120603015,204.5,300.0,3.162259895761669,0.21192085055555557,0.049813833333333335
10506820,Chemical/Products Tanker,2025-03-16 20:02:34+00:00,1742155354,-16.27333333,117.5016667,12.43,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.0,15.85142,0.48,364.83824120603015,204.5,300.0,3.0968637395939695,0.211862,0.0498
10506820,Chemical/Products Tanker,2025-03-16 21:02:35+00:00,1742158955,-16.47333333,117.56,12.62,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.0002777777777778,15.85142,0.5,364.83824120603015,204.5,300.0,3.226795812001703,0.21192085055555557,0.049813833333333335
10506820,Chemical/Products Tanker,2025-03-16 22:00:42+00:00,1742162442,-16.66970667,117.61612,12.42,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.9686111111111112,15.85142,0.48,364.83824120603015,204.5,300.0,2.999656627767826,0.20521188722222222,0.04823683333333333
10506820,Chemical/Products Tanker,2025-03-16 23:02:32+00:00,1742166152,-16.87666667,117.6616667,12.21,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.0305555555555554,15.85142,0.46,364.83824120603015,204.5,300.0,3.058511376152239,0.21833556111111108,0.05132166666666666
10506820,Chemical/Products Tanker,2025-03-17 00:02:38+00:00,1742169758,-17.075,117.715,12.57,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.0016666666666667,15.85142,0.5,364.83824120603015,204.5,300.0,3.2312762282916245,0.21221510333333332,0.049883
10506820,Chemical/Products Tanker,2025-03-17 01:00:00+00:00,1742173200,-17.26918333,117.770035,12.89,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.9561111111111112,15.85142,0.54,364.83824120603015,204.5,300.0,3.3310640599007644,0.20256361222222227,0.04761433333333334
10506820,Chemical/Products Tanker,2025-03-17 02:01:43+00:00,1742176903,-17.48451,117.82134,12.86,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.0286111111111111,15.85142,0.53,364.83824120603015,204.5,300.0,3.5172880825750754,0.21792360722222223,0.05122483333333334
10506820,Chemical/Products Tanker,2025-03-17 03:01:44+00:00,1742180504,-17.693,117.8712233,12.93,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.0002777777777778,15.85142,0.54,364.83824120603015,204.5,300.0,3.4849394769618396,0.21192085055555557,0.049813833333333335
10506820,Chemical/Products Tanker,2025-03-17 04:01:39.784000+00:00,1742184099,-17.903555,117.9299567,13.13,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.9988288888888888,15.85142,0.57,364.83824120603015,204.5,300.0,3.673218899569984,0.21161388605777773,0.04974167866666666
10506820,Chemical/Products Tanker,2025-03-17 05:02:36+00:00,1742187756,-18.11166667,117.985,12.56,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.0156155555555555,15.85142,0.5,364.83824120603015,204.5,300.0,3.2762739451745673,0.2151703428311111,0.05057765466666666
10506820,Chemical/Products Tanker,2025-03-17 06:02:31+00:00,1742191351,-18.31516333,118.0259733,12.4,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.9986111111111112,15.85142,0.48,364.83824120603015,204.5,300.0,3.0925625399556447,0.21156774722222224,0.049730833333333335
10506820,Chemical/Products Tanker,2025-03-17 07:00:08+00:00,1742194808,-18.507095,118.0872633,12.55,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.9602777777777778,15.85142,0.5,364.83824120603015,204.5,300.0,3.097759822851954,0.20344637055555556,0.047821833333333334
10506820,Chemical/Products Tanker,2025-03-17 08:02:22+00:00,1742198542,-18.71683833,118.1387067,12.16,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.0372222222222225,15.85142,0.45,364.83824120603015,204.5,300.0,3.0113773967822617,0.2197479744444445,0.05165366666666668
10506820,Chemical/Products Tanker,2025-03-17 09:00:28+00:00,1742202028,-18.90637167,118.1854833,11.06,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.9683333333333334,15.85142,0.34,364.83824120603015,204.5,300.0,2.1241474413867807,0.20515303666666668,0.048223
10506820,Chemical/Products Tanker,2025-03-17 10:00:00+00:00,1742205600,-19.106455,118.2437517,13.69,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,0.9922222222222222,15.85142,0.64,364.83824120603015,204.5,300.0,4.0970360288258,0.21021418444444445,0.04941266666666667
10506820,Chemical/Products Tanker,2025-03-17 11:00:07+00:00,1742209207,-19.32293333,118.2944217,12.64,,,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Transit,1.0019444444444443,15.85142,0.51,364.83824120603015,204.5,300.0,3.296815757780601,0.21227395388888884,0.04989683333333333
10506820,Chemical/Products Tanker,2025-03-17 12:00:04+00:00,1742212804,-19.545635,118.3592283,11.15,,Port Hedland,3,178854,2,Methanol,DISTILLATE FUEL,DISTILLATE FUEL,SSD,17684,14.87,170.03,204.5,300,1036,166,Maneuver,0.9991666666666666,15.85142,0.35,364.83824120603015,204.5,300.0,2.2562480352788357,0.21168544833333333,0.0497585
